,datetime,temperature,x_axix,y_axix,z_axix
4989,2021-10-14 11:27:38,95.34,6.41,0.58,-7.03
4990,2021-10-14 11:27:47,95.16,6.44,0.0,-7.2
4991,2021-10-14 11:27:57,95.02,6.92,0.92,-7.04
4992,2021-10-14 11:28:03,94.59,6.98,1.03,-6.56
4993,2021-10-14 11:28:14,95.52,6.79,0.26,-6.68
4994,2021-10-14 11:28:16,95.27,6.61,0.26,-6.19
4995,2021-10-14 11:28:23,95.67,6.65,0.45,-6.62
4996,2021-10-14 11:28:29,94.95,6.09,1.08,-6.83
4997,2021-10-14 11:28:33,93.9,6.63,1.08,-7.35
4998,2021-10-14 11:28:39,94.44,6.6,1.45,-7.37
4999,2021-10-14 11:28:46,94.69,6.19,0.53,-6.82
5000,2021-10-14 11:28:50,94.8,6.56,1.07,-7.03
5001,2021-10-14 11:28:53,94.44,7.17,0.12,-5.85
5002,2021-10-14 11:28:58,94.73,7.25,0.23,-6.86
5003,2021-10-14 11:29:23,94.98,7.41,0.95,-6.75
5004,2021-10-14 11:29:27,95.67,6.95,1.14,-5.88
5005,2021-10-14 11:29:35,95.56,6.78,1.17,-6.62
5006,2021-10-14 11:29:38,95.23,7.54,-0.12,-6.8
5007,2021-10-14 11:29:41,95.13,6.81,0.6,-5.46
5008,2021-10-14 11:29:45,95.41,7.12,1.57,-6.59
5009,2021-10-14 11:29:56,95.27,6.68,1.15,-6.41
5010,2021-10-14 11:29:57,95.34,6.77,1.05,-6.88
5011,2021-10-14 11:29:59,95.27,6.73,0.23,-5.81
5012,2021-10-14 11:30:04,94.87,6.42,0.59,-6.21
5013,2021-10-14 11:30:05,95.09,6.2,1.23,-7.21
5014,2021-10-14 11:30:08,94.87,6.12,0.16,-7.13
5015,2021-10-14 11:30:08,95.02,6.13,0.53,-7.06
5016,2021-10-14 11:30:11,94.8,6.63,0.25,-7.02
5017,2021-10-14 11:30:13,94.59,6.29,-0.14,-7.29
5018,2021-10-14 11:30:15,94.41,6.63,0.02,-5.92
5019,2021-10-14 11:30:17,95.09,6.53,0.58,-6.89
5020,2021-10-14 11:30:21,95.38,7.08,0.96,-7.16
5021,2021-10-14 11:30:25,95.16,6.49,0.38,-6.22
5022,2021-10-14 11:30:29,94.05,6.18,0.45,-6.96
5023,2021-10-14 11:30:34,94.69,5.92,0.34,-7.91
5024,2021-10-14 11:30:38,92.17,2.12,0.94,-7.49
5025,2021-10-14 11:30:40,93.04,1.22,3.94,-9.4
5026,2021-10-14 11:30:42,93.25,5.63,5.29,-8.79
5027,2021-10-14 11:30:44,91.6,3.21,4.85,-6.05
5028,2021-10-14 11:30:52,91.45,5.11,3.87,-7.69
5029,2021-10-14 11:31:00,92.57,4.22,5.96,-6.39
5030,2021-10-14 11:31:17,92.28,5.48,2.2,-8.0
5031,2021-10-14 11:31:25,94.98,5.52,-1.35,-9.01
5032,2021-10-14 11:31:30,95.85,6.79,-1.92,-7.43
5033,2021-10-14 11:31:35,95.95,6.43,-0.93,-5.76
5034,2021-10-14 11:31:37,96.1,5.63,-1.47,-6.13
5035,2021-10-14 11:31:45,96.13,6.59,-2.36,-7.12
5036,2021-10-14 11:31:57,95.41,6.32,-1.32,-6.35
5037,2021-10-14 11:31:59,96.28,5.72,-1.81,-7.35
5038,2021-10-14 11:32:03,96.46,5.61,-1.79,-7.45
5039,2021-10-14 11:32:06,96.1,6.03,-2.31,-7.25
5040,2021-10-14 11:32:13,93.33,5.54,-2.04,-6.89
5041,2021-10-14 11:32:20,95.81,6.48,-1.93,-7.76
5042,2021-10-14 11:32:22,96.06,5.32,-1.49,-6.51
5043,2021-10-14 11:32:25,96.46,6.44,-2.5,-7.79
5044,2021-10-14 11:32:30,96.13,5.84,-1.58,-6.71
5045,2021-10-14 11:32:33,93.33,6.77,-1.17,-7.21
5046,2021-10-14 11:32:34,93.04,6.26,-2.09,-6.42
5047,2021-10-14 11:32:36,93.25,6.37,-1.74,-7.03
5048,2021-10-14 11:32:38,94.41,6.26,-2.02,-7.06
5049,2021-10-14 11:32:56,95.34,6.11,-1.81,-6.58
5050,2021-10-14 11:32:59,96.06,5.77,-3.39,-6.76
5051,2021-10-14 11:33:04,96.46,6.19,-3.55,-6.76
5052,2021-10-14 11:33:09,96.06,6.62,-2.94,-6.39
5053,2021-10-14 11:33:14,96.78,5.5,-2.2,-6.23
5054,2021-10-14 11:33:23,96.64,6.13,-3.05,-7.19
5055,2021-10-14 11:33:28,96.96,6.39,-3.19,-6.91
5056,2021-10-14 11:33:31,96.46,6.05,-2.74,-6.2
5057,2021-10-14 11:33:40,94.15,6.14,-3.04,-6.9
5058,2021-10-14 11:33:53,95.38,6.43,-2.46,-6.94
5059,2021-10-14 11:34:03,95.67,7.61,-2.83,-6.86
5060,2021-10-14 11:34:15,95.92,6.91,-2.28,-5.35
5061,2021-10-14 11:34:21,96.64,7.02,-3.14,-5.61
5062,2021-10-14 11:34:28,95.92,7.33,-3.36,-5.03
5063,2021-10-14 11:34:33,95.09,7.4,-3.49,-4.98
5064,2021-10-14 11:34:34,93.97,7.15,-3.47,-4.94
5065,2021-10-14 11:34:36,94.66,7.2,-3.51,-5.04
5066,2021-10-14 11:34:38,95.38,7.14,-3.45,-4.97
5067,2021-10-14 11:34:47,95.23,8.12,-2.91,-4.75
5068,2021-10-14 11:34:52,93.47,7.89,-3.24,-3.84
5069,2021-10-14 11:34:55,92.71,7.48,-2.75,-3.44
5070,2021-10-14 11:34:58,94.95,7.53,-3.31,-4.88
5071,2021-10-14 11:35:06,94.87,7.08,-3.42,-4.34
5072,2021-10-14 11:35:10,94.98,7.77,-3.68,-4.99
5073,2021-10-14 11:35:12,93.22,7.29,-2.95,-3.22
5074,2021-10-14 11:35:14,94.55,7.57,-3.59,-5.38
5075,2021-10-14 11:35:16,95.56,7.29,-3.27,-4.97
5076,2021-10-14 11:35:19,95.85,7.3,-2.95,-5.13
5077,2021-10-14 11:35:21,95.56,7.79,-3.15,-5.1
5078,2021-10-14 11:35:26,94.87,7.61,-2.72,-5.08
5079,2021-10-14 11:35:30,95.49,7.75,-2.69,-4.63
5080,2021-10-14 11:35:33,95.38,7.61,-3.37,-5.15
5081,2021-10-14 11:35:36,92.25,7.35,-3.22,-4.41
5082,2021-10-14 11:35:38,92.39,7.3,-3.77,-4.62
5083,2021-10-14 11:35:40,91.24,7.73,-3.41,-4.02
5084,2021-10-14 11:35:42,91.49,7.3,-3.3,-4.84
5085,2021-10-14 11:35:46,92.14,7.45,-3.55,-4.76
5086,2021-10-14 11:35:57,95.02,7.3,-3.52,-4.72
5087,2021-10-14 11:36:00,94.84,7.63,-3.81,-5.03
5088,2021-10-14 11:36:02,95.16,7.55,-3.58,-4.53
5089,2021-10-14 11:36:05,94.84,7.6,-3.06,-4.41
5090,2021-10-14 11:36:11,94.73,7.37,-3.52,-4.99
5091,2021-10-14 11:36:15,95.49,7.86,-2.65,-5.33
5092,2021-10-14 11:36:19,94.84,7.14,-2.98,-4.04
5093,2021-10-14 11:36:24,91.09,7.19,-3.29,-5.16
5094,2021-10-14 11:36:27,94.26,7.31,-3.12,-5.3
5095,2021-10-14 11:36:31,93.36,7.26,-3.02,-5.23
5096,2021-10-14 11:36:33,91.35,7.35,-3.12,-5.09
5097,2021-10-14 11:36:35,91.89,7.4,-3.03,-5.28
5098,2021-10-14 11:36:37,92.39,7.48,-2.64,-4.58
5099,2021-10-14 11:36:40,94.12,8.06,-3.27,-5.43
5100,2021-10-14 11:36:42,94.84,7.69,-3.21,-3.43
5101,2021-10-14 11:36:45,95.49,7.07,-2.85,-4.31
5102,2021-10-14 11:36:47,94.87,7.38,-2.66,-5.26
5103,2021-10-14 11:36:51,93.72,7.22,-3.03,-5.12
5104,2021-10-14 11:37:06,94.3,7.75,-3.26,-5.1
5105,2021-10-14 11:37:09,93.87,7.47,-2.88,-3.57
5106,2021-10-14 11:37:28,94.3,7.06,-3.17,-4.83
5107,2021-10-14 11:37:34,95.13,7.53,-3.03,-5.27
5108,2021-10-14 11:37:37,95.67,7.44,-3.23,-4.56
5109,2021-10-14 11:37:39,92.57,7.48,-3.47,-5.71
5110,2021-10-14 11:37:42,91.45,7.23,-3.04,-4.78
5111,2021-10-14 11:37:44,89.8,7.18,-3.74,-5.44
5112,2021-10-14 11:37:48,90.3,7.32,-3.48,-5.11
5113,2021-10-14 11:37:52,93.51,6.95,-3.33,-4.84
5114,2021-10-14 11:37:56,94.01,7.27,-3.42,-5.83
5115,2021-10-14 11:37:58,94.05,7.31,-3.27,-5.02
5116,2021-10-14 11:38:01,93.65,7.22,-3.04,-4.96
5117,2021-10-14 11:38:02,94.87,7.35,-3.08,-5.36
5118,2021-10-14 11:38:04,94.87,7.56,-3.16,-5.25
5119,2021-10-14 11:38:07,94.55,7.57,-2.85,-4.75
5120,2021-10-14 11:38:09,94.44,7.91,-3.01,-5.27
5121,2021-10-14 11:38:11,94.69,7.75,-3.05,-3.58
5122,2021-10-14 11:38:13,93.18,7.82,-2.91,-4.0
5123,2021-10-14 11:38:15,91.49,7.27,-3.82,-5.27
5124,2021-10-14 11:38:17,90.55,6.55,-3.04,-5.17
5125,2021-10-14 11:38:19,91.06,7.89,-1.82,-5.66
5126,2021-10-14 11:38:23,92.1,7.86,-1.98,-5.58
5127,2021-10-14 11:38:25,93.04,7.76,-1.0,-5.07
5128,2021-10-14 11:38:28,92.28,7.37,-1.95,-4.61
5129,2021-10-14 11:38:30,93.87,7.43,-2.4,-5.36
5130,2021-10-14 11:38:33,94.84,7.51,-2.17,-5.07
5131,2021-10-14 11:38:35,94.69,7.8,-2.57,-5.3
5132,2021-10-14 11:38:37,94.66,7.4,-2.17,-5.15
5133,2021-10-14 11:38:39,95.02,7.31,-2.64,-4.97
5134,2021-10-14 11:38:42,95.49,7.39,-2.58,-5.34
5135,2021-10-14 11:38:45,95.63,7.98,-3.14,-4.71
5136,2021-10-14 11:38:47,95.56,7.52,-2.47,-3.75
5137,2021-10-14 11:38:50,95.02,8.08,-2.64,-5.24
5138,2021-10-14 11:39:00,94.95,7.42,-2.32,-4.2
5139,2021-10-14 11:39:38,94.69,7.41,-3.02,-5.56
5140,2021-10-14 11:39:42,94.26,7.85,-3.4,-4.82
5141,2021-10-14 11:39:47,94.66,7.64,-1.8,-6.79
5142,2021-10-14 11:39:50,93.51,7.26,-1.98,-5.17
5143,2021-10-14 11:39:53,91.63,7.87,-2.2,-5.48
5144,2021-10-14 11:39:57,92.43,7.93,-2.7,-4.29
5145,2021-10-14 11:40:02,94.84,7.78,-2.65,-4.13
5146,2021-10-14 11:40:06,95.77,7.58,-3.27,-4.3
5147,2021-10-14 11:40:10,94.48,7.42,-3.05,-4.87
5148,2021-10-14 11:40:13,95.16,7.83,-3.03,-4.87
5149,2021-10-14 11:40:15,95.13,8.03,-2.98,-4.85
5150,2021-10-14 11:40:18,95.09,7.48,-2.56,-4.06
5151,2021-10-14 11:40:20,93.25,7.58,-2.84,-4.67
5152,2021-10-14 11:40:22,94.12,7.63,-2.75,-4.85
5153,2021-10-14 11:40:24,94.87,7.93,-2.74,-4.69
5154,2021-10-14 11:40:26,89.94,7.38,-2.42,-3.59
5155,2021-10-14 11:40:28,89.19,8.1,-2.81,-4.98
5156,2021-10-14 11:40:38,90.41,7.8,-2.04,-4.16
5157,2021-10-14 11:40:47,94.73,7.82,-2.77,-4.93
5158,2021-10-14 11:41:12,94.05,7.55,-2.99,-4.98
5159,2021-10-14 11:41:14,94.66,7.51,-2.94,-4.55
5160,2021-10-14 11:41:16,94.19,7.49,-2.82,-4.47
5161,2021-10-14 11:41:24,94.19,7.54,-3.25,-4.53
5162,2021-10-14 11:41:27,91.49,7.74,-2.9,-4.66
5163,2021-10-14 11:41:37,91.53,7.34,-3.12,-4.19
5164,2021-10-14 11:41:42,94.41,7.72,-3.16,-4.88
5165,2021-10-14 11:41:45,94.41,7.37,-2.6,-5.26
5166,2021-10-14 11:41:48,94.12,7.51,-2.57,-5.74
5167,2021-10-14 11:41:51,91.89,7.75,-2.43,-5.33
5168,2021-10-14 11:41:53,92.03,7.46,-3.46,-5.32
5169,2021-10-14 11:41:55,92.43,7.88,-2.79,-4.38
5170,2021-10-14 11:41:59,92.68,7.58,-3.45,-4.46
5171,2021-10-14 11:42:05,94.55,7.61,-1.52,-4.41
5172,2021-10-14 11:42:05,93.36,7.23,-3.14,-4.46
5173,2021-10-14 11:42:07,94.84,8.18,-2.33,-5.18
5174,2021-10-14 11:42:10,94.44,7.61,-2.19,-4.0
5175,2021-10-14 11:42:14,94.59,7.83,-2.5,-5.68
5176,2021-10-14 11:42:27,94.48,7.6,-2.71,-4.94
5177,2021-10-14 11:42:30,94.87,7.61,-2.17,-4.67
5178,2021-10-14 11:42:32,95.27,7.06,-2.88,-4.64
5179,2021-10-14 11:42:34,95.16,7.75,-3.03,-5.46
5180,2021-10-14 11:42:38,95.34,7.36,-2.99,-5.19
5181,2021-10-14 11:42:51,94.15,7.39,-3.15,-5.32
5182,2021-10-14 11:42:57,94.66,7.93,-2.96,-5.35
5183,2021-10-14 11:42:59,94.59,7.6,-2.64,-4.23
5184,2021-10-14 11:43:02,94.95,7.49,-2.38,-5.2
5185,2021-10-14 11:43:05,94.8,7.77,-2.38,-5.22
5186,2021-10-14 11:43:11,93.33,6.34,-2.83,-4.99
5187,2021-10-14 11:43:35,94.41,7.23,-3.03,-5.5
5188,2021-10-14 11:43:37,93.97,7.01,-2.97,-5.28
5189,2021-10-14 11:43:42,94.33,7.68,-2.96,-5.11
5190,2021-10-14 11:43:43,93.65,7.47,-3.67,-4.54
5191,2021-10-14 11:43:45,93.07,7.31,-4.01,-4.41
5192,2021-10-14 11:43:48,93.79,7.3,-3.55,-4.68
5193,2021-10-14 11:43:50,92.03,7.09,-3.67,-4.83
5194,2021-10-14 11:43:56,94.15,9.4,-3.83,-5.14
5195,2021-10-14 11:44:05,95.13,8.95,-4.64,-1.03
5196,2021-10-14 11:44:06,95.27,7.07,-1.52,-4.2
5197,2021-10-14 11:44:10,94.59,7.18,-3.74,-4.95
5198,2021-10-14 11:44:11,95.27,6.88,-3.12,-4.79
5199,2021-10-14 11:44:14,95.77,7.17,-5.16,-4.94
5200,2021-10-14 11:44:21,96.46,6.75,-3.88,-4.94
5201,2021-10-14 11:44:22,95.27,6.61,-3.98,-4.59
5202,2021-10-14 11:44:25,95.09,6.69,-3.39,-5.23
5203,2021-10-14 11:44:29,95.41,6.73,-3.41,-5.92
5204,2021-10-14 11:44:35,94.15,7.04,-3.33,-5.84
5205,2021-10-14 11:44:40,95.27,6.23,-3.46,-5.27
5206,2021-10-14 11:44:43,96.06,6.21,-3.63,-5.78
5207,2021-10-14 11:44:46,95.7,6.59,-3.56,-5.65
5208,2021-10-14 11:44:48,95.77,6.42,-3.32,-5.54
5209,2021-10-14 11:44:50,95.85,6.24,-3.26,-6.25
5210,2021-10-14 11:44:54,95.95,6.18,-3.34,-5.89
5211,2021-10-14 11:44:55,96.13,6.06,-3.62,-7.21
5212,2021-10-14 11:44:57,96.06,6.34,-3.24,-6.74
5213,2021-10-14 11:45:01,95.95,6.21,-2.78,-6.16
5214,2021-10-14 11:45:04,96.46,6.44,-3.37,-6.21
5215,2021-10-14 11:45:12,96.49,6.12,-4.11,-5.97
5216,2021-10-14 11:45:15,96.93,6.16,-3.65,-6.58
5217,2021-10-14 11:45:25,96.78,6.39,-3.31,-6.64
5218,2021-10-14 11:45:29,95.09,6.19,-3.51,-5.9
5219,2021-10-14 11:45:31,96.13,6.45,-3.35,-6.04
5220,2021-10-14 11:45:42,96.64,6.27,-3.12,-6.41
5221,2021-10-14 11:45:43,95.85,5.66,-3.45,-6.2
5222,2021-10-14 11:45:44,95.7,5.88,-2.59,-7.12
5223,2021-10-14 11:45:44,96.21,5.99,-2.42,-7.08
5224,2021-10-14 11:46:05,92.57,5.46,-2.69,-6.79
5225,2021-10-14 11:46:18,96.21,6.12,-3.79,-6.93
5226,2021-10-14 11:46:26,97.97,6.21,-4.64,-5.48
5227,2021-10-14 11:46:23,97.61,6.18,-5.96,-4.33
5228,2021-10-14 11:46:30,97.03,5.89,-3.35,-6.09
5229,2021-10-14 11:46:35,97.47,5.43,-3.99,-7.63
5230,2021-10-14 11:46:40,96.6,5.56,-4.36,-6.86
5231,2021-10-14 11:46:44,95.52,5.47,-4.06,-6.46
5232,2021-10-14 11:46:48,94.87,5.8,-3.77,-6.45
5233,2021-10-14 11:46:49,95.09,5.54,-4.25,-6.96
5234,2021-10-14 11:46:53,95.81,5.78,-4.4,-6.37
5235,2021-10-14 11:46:56,96.21,5.98,-3.63,-6.49
5236,2021-10-14 11:47:02,96.13,5.36,-3.21,-6.33
5237,2021-10-14 11:47:08,96.35,5.53,-3.24,-7.53
5238,2021-10-14 11:47:10,95.95,5.98,-3.45,-6.87
5239,2021-10-14 11:47:13,95.13,5.58,-3.53,-6.36
5240,2021-10-14 11:47:16,94.95,5.27,-3.25,-6.9
5241,2021-10-14 11:47:20,95.81,5.41,-3.79,-6.86
5242,2021-10-14 11:47:23,96.28,5.7,-3.47,-7.48
5243,2021-10-14 11:47:26,95.81,5.29,-2.82,-7.21
5244,2021-10-14 11:47:31,94.3,5.81,-2.59,-7.35
5245,2021-10-14 11:47:34,91.92,5.98,-2.45,-7.15
5246,2021-10-14 11:47:37,91.49,5.29,-2.62,-6.88
5247,2021-10-14 11:47:40,92.97,5.14,-2.56,-7.51
5248,2021-10-14 11:47:41,93.47,5.45,-1.84,-7.45
5249,2021-10-14 11:47:42,94.84,5.47,-2.14,-7.57
5250,2021-10-14 11:47:47,95.63,6.73,-2.55,-7.41
5251,2021-10-14 11:47:49,94.44,5.65,-1.84,-7.37
5252,2021-10-14 11:47:56,94.84,5.28,-2.97,-6.96
5253,2021-10-14 11:47:58,95.34,5.29,-3.12,-7.39
5254,2021-10-14 11:48:02,95.27,5.19,-3.09,-7.28
5255,2021-10-14 11:48:05,93.79,5.69,-0.91,-7.19
5256,2021-10-14 11:48:07,95.09,5.51,-3.05,-7.34
5257,2021-10-14 11:48:21,95.02,5.36,-2.6,-7.16
5258,2021-10-14 11:48:23,94.69,5.94,-3.74,-7.21
5259,2021-10-14 11:48:26,95.52,6.21,-3.19,-6.91
5260,2021-10-14 11:48:28,95.67,5.84,-3.13,-6.62
5261,2021-10-14 11:48:30,95.16,5.58,-4.12,-6.61
5262,2021-10-14 11:48:32,94.84,5.72,-3.85,-6.73
5263,2021-10-14 11:48:34,92.89,5.54,-4.12,-6.37
5264,2021-10-14 11:48:36,91.6,5.5,-4.47,-6.43
5265,2021-10-14 11:48:40,90.19,5.7,-3.87,-6.74
5266,2021-10-14 11:48:42,91.2,5.51,-4.02,-6.73
5267,2021-10-14 11:48:45,92.14,4.25,-4.47,-7.14
5268,2021-10-14 11:48:49,93.72,5.36,-5.57,-6.53
5269,2021-10-14 11:48:49,93.43,4.48,-5.63,-5.9
5270,2021-10-14 11:48:51,94.3,5.08,-4.37,-6.54
5271,2021-10-14 11:48:53,94.69,5.38,-4.4,-6.86
5272,2021-10-14 11:48:56,94.95,5.04,-4.29,-6.63
5273,2021-10-14 11:48:57,95.49,5.21,-4.38,-6.68
5274,2021-10-14 11:48:59,95.56,5.35,-4.48,-6.44
5275,2021-10-14 11:49:02,95.49,5.32,-4.74,-6.59
5276,2021-10-14 11:49:05,93.72,4.69,-4.7,-6.16
5277,2021-10-14 11:49:07,92.89,5.49,-4.53,-6.6
5278,2021-10-14 11:49:09,94.01,5.43,-4.02,-6.75
5279,2021-10-14 11:49:11,93.97,5.44,-4.25,-6.5
5280,2021-10-14 11:49:13,93.36,5.28,-4.08,-6.53
5281,2021-10-14 11:49:14,90.34,5.49,-4.35,-6.78
5282,2021-10-14 11:49:16,91.38,5.46,-4.26,-6.49
5283,2021-10-14 11:49:18,90.34,5.41,-4.33,-6.38
5284,2021-10-14 11:49:21,90.88,5.22,-4.88,-6.42
5285,2021-10-14 11:49:23,90.16,5.53,-4.37,-6.51
5286,2021-10-14 11:49:25,91.74,5.98,-4.36,-6.53
5287,2021-10-14 11:49:26,93.43,5.18,-3.9,-6.13
5288,2021-10-14 11:49:28,94.01,5.42,-4.12,-6.48
5289,2021-10-14 11:49:31,94.66,5.66,-3.73,-6.79
5290,2021-10-14 11:49:36,94.12,5.37,-3.86,-6.53
5291,2021-10-14 11:49:38,92.25,5.21,-3.96,-6.45
5292,2021-10-14 11:49:40,91.99,5.79,-4.05,-6.25
5293,2021-10-14 11:49:43,93.47,5.13,-4.01,-6.57
5294,2021-10-14 11:49:45,94.19,5.0,-4.39,-7.17
5295,2021-10-14 11:50:06,94.98,5.63,-4.02,-6.37
5296,2021-10-14 11:50:12,94.69,4.78,-3.52,-6.73
5297,2021-10-14 11:50:16,94.73,5.18,-4.07,-6.99
5298,2021-10-14 11:50:20,95.41,5.39,-3.8,-6.8
5299,2021-10-14 11:50:23,95.56,5.43,-3.74,-6.86
5300,2021-10-14 11:50:24,95.49,5.48,-3.46,-6.78
5301,2021-10-14 11:50:28,95.16,5.57,-3.87,-6.91
5302,2021-10-14 11:50:33,95.77,5.88,-3.47,-6.89
5303,2021-10-14 11:50:37,95.41,5.24,-3.03,-6.66
5304,2021-10-14 11:50:42,94.84,5.16,-3.96,-6.99
5305,2021-10-14 11:50:46,93.97,5.26,-3.26,-7.05
5306,2021-10-14 11:50:49,94.19,5.97,-3.62,-7.21
5307,2021-10-14 11:50:51,93.97,5.72,-3.77,-6.31
5308,2021-10-14 11:50:52,93.9,5.66,-3.76,-6.47
5309,2021-10-14 11:50:54,94.69,5.56,-3.59,-6.34
5310,2021-10-14 11:50:58,92.17,5.47,-3.8,-6.67
5311,2021-10-14 11:51:00,91.78,5.3,-4.09,-7.19
5312,2021-10-14 11:51:03,92.17,5.5,-4.24,-6.73
5313,2021-10-14 11:51:05,93.87,5.68,-4.25,-6.54
5314,2021-10-14 11:51:08,94.95,5.66,-3.8,-6.65
5315,2021-10-14 11:51:11,95.02,5.09,-3.98,-6.11
5316,2021-10-14 11:51:14,94.73,5.46,-4.11,-7.35
5317,2021-10-14 11:51:15,95.02,5.23,-3.87,-6.69
5318,2021-10-14 11:51:17,95.27,5.43,-4.1,-6.45
5319,2021-10-14 11:51:21,95.38,6.0,-4.45,-6.48
5320,2021-10-14 11:51:23,95.56,5.54,-3.73,-6.12
5321,2021-10-14 11:51:24,94.3,6.27,-5.25,-7.11
5322,2021-10-14 11:51:28,93.58,6.46,-3.93,-6.41
5323,2021-10-14 11:51:30,94.44,6.07,-2.7,-8.23
5324,2021-10-14 11:51:33,94.05,3.76,-2.13,-6.68
5325,2021-10-14 11:51:37,94.66,4.96,-2.49,-8.56
5326,2021-10-14 11:51:38,92.64,4.75,-0.08,-8.12
5327,2021-10-14 11:51:41,94.01,4.32,-0.58,-8.11
5328,2021-10-14 11:51:42,94.44,5.12,-0.53,-8.37
5329,2021-10-14 11:51:44,94.95,4.69,-0.37,-7.88
5330,2021-10-14 11:51:47,94.8,5.2,0.01,-8.18
5331,2021-10-14 11:51:55,94.8,5.55,0.45,-8.0
5332,2021-10-14 11:51:59,94.55,3.95,-0.57,-7.53
5333,2021-10-14 11:52:01,94.48,5.31,-0.73,-9.17
5334,2021-10-14 11:52:03,95.09,6.36,-0.45,-8.19
5335,2021-10-14 11:52:06,95.13,5.8,-0.68,-7.11
5336,2021-10-14 11:52:07,95.49,5.62,-0.23,-7.47
5337,2021-10-14 11:52:09,94.84,5.05,-0.19,-7.75
5338,2021-10-14 11:52:11,93.33,4.26,0.59,-7.97
5339,2021-10-14 11:52:14,92.25,4.94,0.13,-7.81
5340,2021-10-14 11:52:16,92.97,5.34,0.0,-8.4
5341,2021-10-14 11:52:19,94.01,4.75,0.9,-8.21
5342,2021-10-14 11:52:22,94.15,4.68,-0.03,-8.34
5343,2021-10-14 11:52:22,93.9,4.71,-1.27,-9.22
5344,2021-10-14 11:52:26,94.33,4.66,0.4,-8.56
5345,2021-10-14 11:52:27,94.59,5.17,0.5,-8.52
5346,2021-10-14 11:52:30,94.41,4.83,0.36,-8.8
5347,2021-10-14 11:52:32,94.48,4.92,-0.38,-8.3
5348,2021-10-14 11:52:34,94.48,5.47,-0.34,-8.94
5349,2021-10-14 11:52:39,94.41,5.17,1.62,-8.54
5350,2021-10-14 11:52:39,94.19,4.9,1.33,-8.23
5351,2021-10-14 11:52:41,94.48,3.32,0.47,-7.52
5352,2021-10-14 11:52:43,94.44,2.19,-0.46,-9.39
5353,2021-10-14 11:52:45,94.41,5.4,-1.45,-9.31
5354,2021-10-14 11:52:47,94.8,4.84,0.0,-9.22
5355,2021-10-14 11:52:52,94.8,5.82,0.61,-7.87
5356,2021-10-14 11:52:54,94.87,4.33,0.25,-7.53
5357,2021-10-14 11:52:59,94.98,5.33,0.02,-8.47
5358,2021-10-14 11:53:01,94.8,2.5,-0.05,-8.02
5359,2021-10-14 11:53:06,94.8,7.84,-0.69,-10.13
5360,2021-10-14 11:53:07,94.26,6.37,0.58,-6.68
5361,2021-10-14 11:53:11,91.78,6.22,-1.18,-6.7
5362,2021-10-14 11:53:14,92.89,6.06,-1.76,-7.22
5363,2021-10-14 11:53:15,92.43,3.65,-0.92,-6.98
5364,2021-10-14 11:53:18,93.43,4.74,-0.54,-7.92
5365,2021-10-14 11:53:19,93.43,4.11,-0.55,-7.52
5366,2021-10-14 11:53:21,94.01,3.2,0.9,-8.54
5367,2021-10-14 11:54:06,94.69,5.79,0.19,-5.85
5368,2021-10-14 11:54:11,91.71,4.86,0.53,-7.68
5369,2021-10-14 11:54:13,91.85,6.33,0.74,-8.78
5370,2021-10-14 11:54:15,93.07,5.3,1.52,-6.73
5371,2021-10-14 11:54:23,92.57,6.83,3.09,-6.57
5372,2021-10-14 11:54:23,93.61,6.72,-0.08,-3.17
5373,2021-10-14 11:54:25,91.63,3.82,-0.72,-7.5
5374,2021-10-14 11:54:27,91.6,6.96,-0.04,-8.6
5375,2021-10-14 11:54:29,91.74,6.13,-0.82,-7.61
5376,2021-10-14 11:54:33,93.18,4.68,-0.86,-7.03
5377,2021-10-14 11:54:33,92.14,5.14,-0.6,-7.12
5378,2021-10-14 11:54:35,93.87,4.53,-0.75,-7.97
5379,2021-10-14 11:54:37,93.43,4.55,-1.54,-7.97
5380,2021-10-14 11:54:39,91.89,4.43,-0.81,-7.68
5381,2021-10-14 11:54:41,90.7,6.32,-0.81,-9.0
5382,2021-10-14 11:54:45,91.74,5.98,0.03,-7.18
5383,2021-10-14 11:54:46,92.64,6.04,-1.24,-6.29
5384,2021-10-14 11:54:49,93.33,5.81,-1.18,-5.88
5385,2021-10-14 11:54:52,94.01,5.43,0.07,-7.06
5386,2021-10-14 11:54:54,94.12,4.77,0.55,-7.93
5387,2021-10-14 11:54:59,93.9,6.21,-0.96,-8.08
5388,2021-10-14 11:55:02,94.12,7.4,0.26,-6.97
5389,2021-10-14 11:55:06,94.05,7.29,-0.57,-5.82
5390,2021-10-14 11:55:10,93.9,5.4,0.75,-5.94
5391,2021-10-14 11:55:10,93.97,7.05,-0.7,-7.44
5392,2021-10-14 11:55:19,94.26,7.49,-1.1,-6.62
5393,2021-10-14 11:55:31,95.7,9.31,-0.06,-6.0
5394,2021-10-14 11:55:34,96.78,9.32,0.97,-1.65
5395,2021-10-14 11:55:37,96.78,9.26,0.9,-1.59
5396,2021-10-14 11:55:40,96.89,9.3,1.01,-1.71
5397,2021-10-14 11:55:42,96.89,9.29,1.02,-1.67
5398,2021-10-14 11:55:44,97.03,9.28,1.04,-1.58
5399,2021-10-14 11:55:46,97.07,9.32,1.07,-1.5
5400,2021-10-14 11:55:48,97.11,9.28,0.91,-1.55
5401,2021-10-14 11:55:50,97.18,9.42,0.86,-1.41
