date,time,temperature,x_axix,y_axix,z_axix,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
10/09/2021,11:40:39 AM,95.41,6.68,-1.76,-6.87,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:40 AM,95.38,6.74,-1.65,-6.33,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:42 AM,95.27,6.91,-2.36,-5.31,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:44 AM,95.63,6.54,-1.51,-5.97,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:46 AM,95.67,6.51,-2.52,-6.45,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:48 AM,95.49,5.87,-1.78,-6.78,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:50 AM,95.23,6.53,-1.75,-7.83,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:51 AM,95.13,6.63,-1.71,-6.63,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:53 AM,95.16,6.21,-2.04,-6.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:55 AM,95.09,6.61,-2.6,-6.83,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:57 AM,95.13,6.82,-2.43,-6.62,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:40:59 AM,95.23,7.05,-2.06,-5.99,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:01 AM,95.67,6.36,-2.48,-5.95,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:03 AM,95.85,6.83,-1.75,-6.56,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:05 AM,94.73,7.05,-1.53,-6.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:07 AM,94.87,6.48,-1.97,-5.71,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:10 AM,95.41,6.65,-1.61,-6.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:12 AM,95.27,2.91,-1.6,-6.4,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:13 AM,94.41,6.18,-0.86,-9.87,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:17 AM,95.16,5.79,-1.57,-7.11,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:19 AM,95.52,5.62,-4.18,-6.32,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:21 AM,95.85,5.44,-5.29,-5.49,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:23 AM,95.85,6.65,-5.7,-5.88,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:24 AM,95.23,6.32,-4.32,-5.36,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:26 AM,94.66,5.98,-3.75,-5.54,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:28 AM,94.59,5.7,-4.69,-6.98,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:30 AM,95.09,5.94,-4.46,-6.56,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:32 AM,95.27,6.01,-4.13,-6.07,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:34 AM,95.23,5.77,-4.03,-6.28,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:35 AM,95.34,6.37,-3.37,-7.15,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:37 AM,95.23,6.88,-1.62,-6.79,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:39 AM,95.34,6.78,-3.43,-5.66,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:41 AM,95.52,6.71,-2.95,-6.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:43 AM,95.34,6.79,-2.25,-6.59,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:45 AM,95.02,6.48,-2.61,-5.79,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:47 AM,95.23,6.16,-2.72,-6.21,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:49 AM,95.13,6.8,-2.38,-6.68,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:51 AM,95.34,6.61,-2.17,-5.96,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:53 AM,95.09,6.44,-2.67,-6.3,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:56 AM,95.63,6.21,-1.97,-6.52,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:41:58 AM,95.63,6.53,-2.28,-6.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:00 AM,96.13,6.64,-2.27,-6.45,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:02 AM,95.85,6.89,-2.47,-6.44,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:04 AM,96.1,6.66,-2.65,-6.11,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:06 AM,95.63,6.58,-2.4,-6.73,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:08 AM,94.73,7.45,-2.5,-6.34,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:10 AM,95.02,7.57,-1.27,-5.59,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:13 AM,95.27,6.24,-1.19,-5.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:15 AM,94.95,6.7,-3.43,-6.56,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:17 AM,94.95,6.34,-1.97,-6.38,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:19 AM,95.81,5.98,-2.42,-6.97,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:21 AM,95.7,6.55,-3.62,-6.52,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:23 AM,95.34,5.88,-2.47,-6.45,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:25 AM,95.27,6.13,-2.82,-6.97,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:27 AM,95.52,6.29,-3.45,-6.84,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:29 AM,95.92,6.31,-3.73,-6.07,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:31 AM,95.23,6.0,-3.72,-5.83,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:34 AM,95.41,6.61,-3.25,-6.73,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:36 AM,95.52,6.11,-2.77,-6.13,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:37 AM,95.09,6.23,-2.79,-6.21,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:40 AM,95.09,6.22,-2.71,-6.79,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:41 AM,95.16,6.04,-2.63,-6.49,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:43 AM,95.02,6.33,-2.32,-7.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:45 AM,95.13,7.01,-2.19,-6.37,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:47 AM,95.7,7.46,-1.92,-6.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:49 AM,95.52,7.29,-1.69,-5.48,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:51 AM,95.02,6.79,-1.87,-5.41,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:57 AM,94.98,6.05,-1.39,-6.57,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:42:59 AM,95.13,6.15,-1.18,-7.15,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:01 AM,94.8,6.5,-1.87,-6.93,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:03 AM,94.98,6.74,-1.66,-6.69,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:05 AM,95.16,6.69,-1.7,-6.71,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:07 AM,95.27,6.39,-1.53,-6.51,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:09 AM,95.02,6.33,-1.28,-6.72,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:10 AM,95.16,7.0,-2.53,-7.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:13 AM,95.56,6.22,-1.73,-5.88,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:15 AM,95.81,6.39,-2.23,-7.35,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:17 AM,95.56,6.8,-2.04,-7.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:19 AM,95.56,5.86,-2.6,-4.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:21 AM,95.67,6.48,-3.76,-6.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:22 AM,95.85,6.46,-3.92,-5.79,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:24 AM,95.56,6.52,-3.81,-5.81,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:26 AM,95.02,5.8,-2.75,-5.48,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:28 AM,95.27,6.29,-3.5,-6.73,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:30 AM,95.52,6.81,-2.94,-6.0,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:32 AM,95.13,6.73,-3.08,-6.04,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:36 AM,94.98,6.82,-2.77,-6.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:38 AM,95.16,6.58,-2.91,-5.32,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:40 AM,95.41,6.06,-2.46,-6.34,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:42 AM,95.09,6.6,-1.9,-6.9,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:43 AM,95.38,6.34,-2.58,-6.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:45 AM,94.98,5.8,-3.02,-6.75,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:48 AM,95.09,6.42,-3.06,-7.0,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:50 AM,95.41,6.46,-3.13,-6.81,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:52 AM,95.13,7.14,-2.87,-6.42,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:54 AM,95.34,6.56,-2.26,-5.74,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:56 AM,95.13,6.41,-2.44,-6.31,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:57 AM,95.41,6.68,-2.5,-6.77,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:43:59 AM,95.41,6.44,-2.45,-6.25,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:01 AM,95.16,6.08,-2.93,-6.61,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:03 AM,94.84,6.79,-2.1,-6.92,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:05 AM,95.13,6.71,-2.25,-6.25,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:07 AM,94.87,11.27,-2.36,-6.31,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:09 AM,94.33,8.91,5.66,3.53,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:11 AM,95.34,8.94,-0.46,-2.83,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:13 AM,95.7,8.89,-0.79,-2.94,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:16 AM,95.41,8.93,-0.43,-3.14,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:18 AM,94.55,8.92,-0.29,-3.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:20 AM,95.02,8.83,-0.14,-3.28,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:22 AM,94.59,8.75,-0.13,-3.35,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:24 AM,94.59,8.84,-0.14,-3.3,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:26 AM,94.84,8.81,0.0,-3.44,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:28 AM,94.84,8.77,0.0,-3.33,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:30 AM,95.34,8.81,-0.1,-3.42,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:32 AM,95.41,8.79,-0.06,-3.33,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:35 AM,95.27,9.49,0.08,-3.3,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:37 AM,94.15,8.85,-0.05,-3.78,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:40 AM,94.33,8.81,0.01,-3.48,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:42 AM,94.33,8.71,0.0,-3.45,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:44 AM,94.55,9.31,0.25,-3.6,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:46 AM,94.66,8.65,0.3,-2.99,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:47 AM,94.66,8.6,0.66,-3.56,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:50 AM,95.09,8.62,0.51,-3.75,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:51 AM,94.8,8.6,0.68,-3.88,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:53 AM,94.66,8.58,0.79,-3.9,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:44:58 AM,94.41,8.49,0.77,-3.96,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:00 AM,95.34,8.45,0.76,-3.99,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:02 AM,95.23,8.44,0.98,-4.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:04 AM,95.02,8.48,0.95,-4.21,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:06 AM,95.09,8.46,1.0,-4.3,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:08 AM,95.38,8.37,1.08,-4.14,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:10 AM,95.27,8.44,1.13,-3.84,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:14 AM,95.41,8.47,1.14,-4.15,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:16 AM,95.67,8.45,1.13,-4.07,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:18 AM,95.67,8.48,0.99,-4.14,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:20 AM,95.02,8.37,1.1,-4.02,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:22 AM,95.23,8.38,1.16,-4.03,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:27 AM,94.98,8.44,1.05,-4.28,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:29 AM,94.84,8.42,1.07,-4.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:31 AM,94.84,8.41,1.13,-4.23,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:34 AM,94.55,8.45,1.19,-4.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:36 AM,94.19,8.44,1.24,-4.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:38 AM,94.8,8.42,1.17,-4.08,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:40 AM,94.98,8.45,1.23,-4.21,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:42 AM,94.84,8.44,1.16,-4.13,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:43 AM,95.13,8.47,1.25,-4.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:46 AM,95.23,8.39,1.17,-4.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:47 AM,94.87,8.43,1.23,-4.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:49 AM,95.49,8.46,0.73,-4.56,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:51 AM,94.73,8.47,1.26,-4.06,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:53 AM,94.66,8.37,1.18,-4.04,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:45:56 AM,94.84,8.39,1.32,-4.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:01 AM,95.16,8.4,1.13,-4.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:03 AM,94.66,8.35,1.21,-4.21,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:05 AM,94.19,8.37,1.34,-4.35,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:07 AM,93.25,8.41,1.24,-4.23,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:09 AM,93.47,8.4,1.32,-4.11,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:11 AM,93.72,8.37,1.31,-4.16,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:13 AM,93.97,8.47,1.36,-4.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:15 AM,94.59,8.38,1.4,-4.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:16 AM,93.76,8.36,1.3,-4.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:18 AM,94.33,8.4,1.36,-4.3,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:20 AM,93.87,8.34,1.29,-4.13,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:22 AM,94.15,8.38,1.23,-4.28,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:24 AM,93.18,8.41,1.27,-4.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:26 AM,94.12,8.4,1.28,-4.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:28 AM,93.11,8.35,1.36,-4.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:30 AM,94.01,8.45,1.34,-4.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:32 AM,94.48,8.4,1.33,-4.13,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:34 AM,94.3,8.38,1.26,-4.14,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:36 AM,93.65,8.43,1.55,-4.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:40 AM,94.69,8.41,1.32,-4.16,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:41 AM,94.87,8.39,1.27,-4.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:43 AM,94.3,8.4,1.28,-4.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:45 AM,94.44,8.48,1.36,-4.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:47 AM,95.27,8.36,1.31,-4.15,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:49 AM,94.84,8.35,1.26,-4.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:51 AM,94.87,8.3,1.44,-4.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:53 AM,95.09,7.91,1.34,-4.48,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:55 AM,95.09,8.39,1.37,-4.95,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:57 AM,94.66,8.34,1.43,-4.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:46:59 AM,94.59,8.46,1.38,-4.18,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:01 AM,94.69,8.32,1.37,-4.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:03 AM,94.59,8.93,1.34,-4.32,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:05 AM,94.48,8.38,0.82,-4.97,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:07 AM,94.8,8.16,1.4,-4.25,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:09 AM,94.73,8.26,1.57,-4.01,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:11 AM,94.33,8.39,1.41,-4.26,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:15 AM,94.55,8.35,1.45,-4.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:17 AM,94.55,8.38,1.44,-4.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:20 AM,93.87,8.35,1.38,-4.27,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:22 AM,94.41,8.38,1.47,-4.18,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:24 AM,94.48,8.86,1.41,-4.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:26 AM,94.48,8.29,2.13,-3.73,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:28 AM,94.66,8.3,1.38,-4.47,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:30 AM,94.8,8.24,1.36,-4.34,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:32 AM,95.02,8.35,1.44,-4.06,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:34 AM,94.55,8.36,1.46,-4.23,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:36 AM,94.8,8.37,1.55,-4.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:38 AM,94.26,8.26,1.51,-4.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:40 AM,94.44,8.33,1.49,-4.42,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:42 AM,94.3,8.17,1.4,-4.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:44 AM,94.55,8.29,1.44,-4.64,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:46 AM,94.98,8.32,1.36,-4.47,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:48 AM,95.16,8.33,1.55,-4.29,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:50 AM,95.38,8.25,1.54,-4.3,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:52 AM,94.84,8.36,1.52,-4.47,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:54 AM,94.8,8.3,1.44,-4.41,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:56 AM,94.73,8.25,1.6,-4.35,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:47:57 AM,94.33,8.21,1.61,-4.38,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:01 AM,94.48,8.39,1.15,-4.82,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:03 AM,94.55,8.44,0.45,-4.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:05 AM,94.66,8.42,-0.01,-4.29,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:09 AM,94.98,8.47,-0.12,-4.31,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:11 AM,94.19,8.42,-0.12,-4.35,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:14 AM,94.3,8.21,-0.16,-4.18,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:16 AM,94.69,8.49,-0.14,-3.81,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:19 AM,94.19,8.53,-0.11,-4.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:21 AM,93.65,8.43,-0.15,-4.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:22 AM,93.79,8.55,-0.19,-4.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:24 AM,93.79,8.45,-0.17,-4.22,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:26 AM,94.05,8.47,-0.21,-4.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:28 AM,94.19,8.44,-0.18,-4.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:30 AM,94.73,8.45,-0.17,-4.18,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:32 AM,94.26,8.47,-0.08,-4.28,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:34 AM,94.48,8.39,-0.08,-4.25,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:36 AM,93.76,8.4,-0.22,-4.34,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:38 AM,94.19,8.49,-0.01,-4.45,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:40 AM,94.66,8.46,0.03,-4.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:42 AM,93.22,8.49,-0.02,-4.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:44 AM,93.43,8.51,0.03,-4.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:46 AM,94.01,8.55,0.0,-4.14,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:47 AM,93.04,8.46,0.06,-4.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:49 AM,93.43,8.49,-0.02,-4.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:48:59 AM,94.48,8.54,0.0,-4.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:01 AM,94.19,8.46,0.03,-4.08,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:03 AM,93.97,8.49,0.03,-4.11,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:05 AM,94.15,8.48,0.08,-4.12,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:06 AM,94.55,8.55,-0.05,-4.17,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:08 AM,94.26,8.45,-0.01,-4.13,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:10 AM,94.59,8.53,-0.05,-4.03,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:12 AM,94.33,8.42,-0.06,-4.08,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:14 AM,94.33,8.53,0.01,-4.24,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:16 AM,94.73,8.51,0.26,-4.03,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:18 AM,94.26,8.46,0.03,-4.15,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:20 AM,94.19,8.55,0.09,-4.19,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:22 AM,94.05,8.49,0.05,-4.06,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:24 AM,94.59,8.58,-0.02,-4.2,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:26 AM,94.01,8.49,0.02,-4.1,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:32 AM,94.44,8.54,0.15,-4.09,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:36 AM,94.59,8.53,0.15,-4.18,,,,,,,,,,,,,,,,,,,,,
10/09/2021,11:49:38 AM,94.73,8.48,0.11,-3.92,,,,,,,,,,,,,,,,,,,,,
